RB010,RB020,RB030,RB050,RB050_F,RB080,RB080_F,RB081,RB081_F,RB082,RB082_F,RB090,RB090_F,RB200,RB200_F,RB211,RB211_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RB280,RB280_F,RB290,RB290_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020,vrMATSOCDEP,vrLOWJOB_nuevo,vrEU2030_nuevo,RCH010,RCH010_F,RCH020,RCH020_F,RC370,RC370_F,RC370B,RC370B_F,RC380,RC380_F,RC390,RC390_F
2024,ES,3902,451.48167,1,1949,1,74,1,75,1,2,1,1,1,6,1, ,-2, ,-2,3901,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4001,716.81298,1,1953,1,70,1,70,1,1,1,1,1,3,1, ,-2, ,-2,4002,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4002,716.81298,1,1950,1,73,1,73,1,2,1,1,1,6,1, ,-2, ,-2,4001,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4101,451.48167,1,1951,1,72,1,72,1,1,1,1,1,3,1, ,-2, ,-2,4102,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4102,451.48167,1,1951,1,72,1,72,1,2,1,1,1,3,1, ,-2, ,-2,4101,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4201,287.49992,1,1956,1,67,1,67,1,2,1,1,1,3,1, ,-2, ,-2,4202,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4202,287.49992,1,1954,1,69,1,69,1,1,1,1,1,3,1, ,-2, ,-2,4201,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4203,287.49992,1,1990,1,33,1,33,1,2,1,1,1,1,1,4202,1,4201,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4301,311.624,1,1958,1,65,1,66,1,1,1,1,1,3,1, ,-2, ,-2,4302,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4302,311.624,1,1959,1,64,1,64,1,2,1,1,1,3,1, ,-2, ,-2,4301,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4401,451.48167,1,1955,1,68,1,68,1,1,1,1,1,3,1, ,-2, ,-2,4402,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4402,451.48167,1,1955,1,68,1,68,1,2,1,1,1,3,1, ,-2, ,-2,4401,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4501,302.61561,1,1962,1,61,1,62,1,1,1,1,1,3,1, ,-2, ,-2,4502,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4502,302.61561,1,1962,1,61,1,62,1,2,1,1,1,1,1, ,-2, ,-2,4501,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4601,428.89194,1,1981,1,42,1,42,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,3,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4602,428.89194,1,2012,1,11,1,11,1,1,1,1,1,5,1, ,-2,4601,1, ,-2,1,1,1,1, ,-2,30,1,0,1,0,1,0,1,0,1,422.49364,1,0,0,0,0,0,3,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,4603,428.89194,1,2014,1,9,1,9,1,1,1,1,1,5,1, ,-2,4601,1, ,-2,1,1,1,1, ,-2,30,1,0,1,0,1,0,1,0,1,416.26864,1,0,0,0,0,0,2,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,4701,611.23809,1,1955,1,68,1,68,1,2,1,1,1,6,1, ,-2, ,-2,4702,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4702,611.23809,1,1957,1,66,1,66,1,1,1,1,1,3,1, ,-2, ,-2,4701,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4703,611.23809,1,1985,1,38,1,38,1,2,1,1,1,1,1,4702,1,4701,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4801,294.34774,1,1960,1,63,1,63,1,1,1,1,1,1,1, ,-2, ,-2,4802,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4802,294.34774,1,1962,1,61,1,61,1,2,1,1,1,2,1, ,-2, ,-2,4801,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,4901,471.55375,1,1967,1,56,1,57,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5001,536.29298,1,1966,1,57,1,57,1,1,1,1,1,1,1, ,-2, ,-2,5002,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5002,536.29298,1,1974,1,49,1,50,1,2,1,1,1,1,1, ,-2, ,-2,5001,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5003,536.29298,1,2005,1,18,1,19,1,2,1,1,1,5,1,5001,1,5002,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5101,514.60565,1,1978,1,45,1,45,1,1,1,1,1,1,1, ,-2, ,-2,5102,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5102,514.60565,1,1979,1,44,1,44,1,2,1,1,1,1,1, ,-2, ,-2,5101,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5103,514.60565,1,2010,1,13,1,13,1,1,1,1,1,5,1,5101,1,5102,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0,1,1,3,1, ,-2, ,-2, ,-2, ,-2
2024,ES,5201,341.86004,1,1971,1,52,1,52,1,1,1,1,1,1,1, ,-2, ,-2,5202,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5202,341.86004,1,1973,1,50,1,50,1,2,1,1,1,1,1, ,-2, ,-2,5201,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5203,341.86004,1,2005,1,18,1,18,1,1,1,1,1,5,1,5201,1,5202,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5204,341.86004,1,2009,1,14,1,14,1,1,1,1,1,5,1,5201,1,5202,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0,1,1,3,1, ,-2, ,-2, ,-2, ,-2
2024,ES,5301,1023.88624,1,1971,1,52,1,53,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5401,340.06226,1,2003,1,20,1,20,1,2,1,2,1,5,1,5402,1, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5402,340.06226,1,1967,1,56,1,56,1,1,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5501,391.59203,1,1972,1,51,1,51,1,1,1,1,1,1,1, ,-2, ,-2,5502,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5502,391.59203,1,1974,1,49,1,49,1,2,1,1,1,1,1, ,-2, ,-2,5501,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5503,391.59203,1,2004,1,19,1,19,1,1,1,1,1,5,1,5501,1,5502,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5504,391.59203,1,2006,1,17,1,17,1,2,1,1,1,5,1,5501,1,5502,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5701,1070.79671,1,1967,1,56,1,56,1,1,1,1,1,1,1, ,-2, ,-2,5702,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5702,1070.79671,1,1968,1,55,1,56,1,2,1,1,1,1,1, ,-2, ,-2,5701,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5703,1070.79671,1,2004,1,19,1,19,1,2,1,2,1,5,1,5701,1,5702,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5801,1287.74911,1,1976,1,47,1,48,1,1,1,1,1,1,1, ,-2, ,-2,5802,1,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5802,1287.74911,1,1984,1,39,1,39,1,2,1,1,1,6,1, ,-2, ,-2,5801,1,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5803,1287.74911,1,2013,1,10,1,11,1,2,1,1,1,5,1,5801,1,5802,1, ,-2,1,1,1,1, ,-2,27,1,0,1,0,1,0,1,0,1,1268.53821,1,0,0,0,0,0,2,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,5804,1287.74911,1,2007,1,16,1,16,1,2,1,1,1,5,1,5801,1,5802,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,5901,517.09129,1,1960,1,63,1,63,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6001,302.16264,1,1949,1,74,1,74,1,1,1,1,1,3,1, ,-2, ,-2,6002,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6002,302.16264,1,1950,1,73,1,73,1,2,1,1,1,3,1, ,-2, ,-2,6001,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6101,247.36717,1,1956,1,67,1,67,1,1,1,1,1,8,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6201,280.1842,1,1966,1,57,1,57,1,1,1,1,1,1,1, ,-2, ,-2,6203,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6202,280.1842,1,2003,1,20,1,20,1,1,1,1,1,5,1,6201,1,6203,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6203,280.1842,1,1978,1,45,1,46,1,2,1,1,1,1,1, ,-2, ,-2,6201,1,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6301,551.88236,1,1977,1,46,1,47,1,1,1,1,1,1,1, ,-2, ,-2,6302,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6302,551.88236,1,1975,1,48,1,49,1,2,1,1,1,6,1, ,-2, ,-2,6301,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6303,551.88236,1,2014,1,9,1,9,1,2,1,1,1,5,1,6301,1,6302,1, ,-2,1,1,1,1, ,-2,25,1,7,1,0,1,0,1,0,1,535.63915,1,0,0,0,0,0,2,1,3,1,1,1,1,1,2,1, ,-4
2024,ES,6304,551.88236,1,2016,1,7,1,8,1,1,1,1,1,5,1,6301,1,6302,1, ,-2,1,1,1,1, ,-2,25,1,7,1,0,1,0,1,0,1,516.39837,1,0,0,0,0,0,2,1,3,1,1,1,1,1,2,1, ,-4
2024,ES,6305,551.88236,1,2016,1,7,1,8,1,1,1,1,1,5,1,6301,1,6302,1, ,-2,1,1,1,1, ,-2,25,1,7,1,0,1,0,1,0,1,516.39837,1,0,0,0,0,0,2,1,3,1,1,1,1,1,2,1, ,-4
2024,ES,6401,601.77543,1,1938,1,85,1,85,1,2,1,1,1,6,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6501,687.96513,1,1967,1,56,1,57,1,1,1,1,1,8,1, ,-2, ,-2,6502,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6502,687.96513,1,1971,1,52,1,52,1,2,1,1,1,6,1, ,-2, ,-2,6501,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6503,687.96513,1,1999,1,24,1,25,1,1,1,1,1,5,1,6501,1,6502,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6504,687.96513,1,2002,1,21,1,22,1,2,1,2,1,5,1,6501,1,6502,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6505,687.96513,1,2007,1,16,1,16,1,2,1,1,1,5,1,6501,1,6502,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6601,303.15507,1,1976,1,47,1,47,1,2,1,1,1,1,1,6602,1, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6602,303.15507,1,1949,1,74,1,75,1,1,1,1,1,3,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6603,303.15507,1,2009,1,14,1,14,1,1,1,1,1,5,1, ,-2,6601,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0,2,1,3,1, ,-2, ,-2, ,-2, ,-2
2024,ES,6604,303.15507,1,2013,1,10,1,10,1,2,1,1,1,5,1, ,-2,6601,1, ,-2,1,1,1,1, ,-2,25,1,7,1,0,1,0,1,0,1,318.62317,1,0,0,0,0,0,2,1,3,1,1,1,1,1,2,1, ,-4
2024,ES,6701,234.13008,1,1974,1,49,1,49,1,2,1,1,1,1,1, ,-2, ,-2,6702,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6702,234.13008,1,1970,1,53,1,54,1,1,1,1,1,1,1, ,-2, ,-2,6701,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6703,234.13008,1,2001,1,22,1,22,1,2,1,1,1,1,1,6702,1,6701,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6704,234.13008,1,2006,1,17,1,17,1,1,1,1,1,5,1,6702,1,6701,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6801,1237.78863,1,1983,1,40,1,41,1,1,1,1,1,2,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6901,326.38631,1,1967,1,56,1,57,1,1,1, ,-1,1,1, ,-2, ,-2,6902,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6902,326.38631,1,1976,1,47,1,48,1,2,1,1,1,1,1, ,-2, ,-2,6901,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,6903,326.38631,1,2009,1,14,1,14,1,2,1,1,1,5,1,6901,1,6902,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0,2,1,3,1, ,-2, ,-2, ,-2, ,-2
2024,ES,7001,1723.42036,1,1989,1,34,1,34,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7101,360.52854,1,1968,1,55,1,55,1,2,1,1,1,1,1, ,-2, ,-2,7102,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7102,360.52854,1,1966,1,57,1,57,1,1,1,1,1,4,1, ,-2, ,-2,7101,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7201,597.81617,1,1982,1,41,1,42,1,1,1,1,1,1,1, ,-2, ,-2,7202,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,1,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7202,597.81617,1,1983,1,40,1,40,1,2,1,1,1,1,1, ,-2, ,-2,7201,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,1,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7203,597.81617,1,2016,1,7,1,8,1,2,1,1,1,5,1,7201,1,7202,1, ,-2,1,1,1,1, ,-2,30,1,0,1,0,1,0,1,4,1,591.93481,1,0,1,1,0,1,1,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,7204,597.81617,1,2019,1,4,1,5,1,2,1,1,1,5,1,7201,1,7202,1, ,-2,1,1,1,1,25,1, ,-2,0,1,0,1,0,1,4,1,574.00879,1,0,1,1,0,1,1,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,7401,398.88503,1,1967,1,56,1,56,1,2,1,1,1,2,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,1,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7402,398.88503,1,2001,1,22,1,22,1,1,1,1,1,5,1, ,-2,7401,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7501,395.47639,1,1954,1,69,1,69,1,2,1,1,1,6,1, ,-2, ,-2,7502,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7502,395.47639,1,1945,1,78,1,79,1,1,1,1,1,3,1, ,-2, ,-2,7501,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7601,601.77543,1,1940,1,83,1,83,1,2,1,1,1,6,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7701,488.11968,1,1982,1,41,1,41,1,1,1,1,1,1,1, ,-2, ,-2,7702,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7702,488.11968,1,1981,1,42,1,43,1,2,1,1,1,1,1, ,-2, ,-2,7701,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7703,488.11968,1,2013,1,10,1,10,1,1,1,1,1,5,1,7701,1,7702,1, ,-2,1,1,1,1, ,-2,25,1,0,1,0,1,0,1,0,1,513.02537,1,0,0,0,0,0,1,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,7801,601.77543,1,1940,1,83,1,83,1,2,1,1,1,3,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7901,302.16264,1,1950,1,73,1,73,1,1,1,1,1,3,1, ,-2, ,-2,7902,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,7902,302.16264,1,1953,1,70,1,70,1,2,1,1,1,3,1, ,-2, ,-2,7901,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,8001,181.8645,1,1962,1,61,1,62,1,2,1,1,1,6,1, ,-2, ,-2,8002,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,8002,181.8645,1,1961,1,62,1,62,1,1,1,2,1,1,1, ,-2, ,-2,8001,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,8003,181.8645,1,2005,1,18,1,18,1,2,1,1,1,5,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
