"id_dominio","Freq","estimacion","estimacion_var","CV","estim_EBLUP","estim_EBLUP_ECM","FH_CV","EB","estim_EB_ECM","EB_CV"
"ES23_Female_2",270,0.208246519642857,0.000772810203659753,13.34930549481,0.197138328996291,0.000686962672631952,13.2952191002003,0.184223366960006,0.000120288754045174,5.95343748772415
"ES13_Female_3",271,0.15957044909486,0.000693160763227599,16.4992619745496,0.153301546935548,0.000623614786142467,16.2896466829355,0.176426039744594,2.36980975927554e-05,2.75926909221328
"ES53_Male_2",278,0.0931566632305914,0.000503442795894204,24.0858036224855,0.10280006406604,0.00046561531391005,20.9903771771588,0.105009146341463,4.05378927160496e-05,6.06322181391171
"ES13_Male_2",279,0.129095377884255,0.000636035901922952,19.5357514971039,0.133873431931466,0.000576797977421196,17.9397946472874,0.129232203242868,0.000105621991712223,7.95255035674847
"ES13_Male_4",279,0.16812252880891,0.000684046205888331,15.5566759522169,0.162090471018487,0.000616209152053141,15.3146327890811,0.187066689923833,5.36296797351717e-05,3.91476899548415
"ES23_Male_4",279,0.120071077021211,0.00050488952616864,18.7137048044842,0.111200545132866,0.000467393702512865,19.4417122954543,0.160922083909636,0.00011344806749482,6.61885555136912
"ES22_Female_2",283,0.104055333796057,0.000407786495948519,19.4067170183874,0.0985801409623906,0.000383162888652475,19.8564809990774,0.0952552715011826,2.32048775393409e-10,0.0159919204661787
"ES53_Male_4",283,0.0578128510335135,0.000329008642823444,31.3746772015759,0.0668993218027851,0.00031296236498064,26.4438291386534,0.106984610649431,7.23354844798707e-05,7.94976675679517
"ES43_Male_2",290,0.287699067119426,0.00222040063427883,16.3786166330225,0.28621907954702,0.00164587975799066,14.1742624961349,0.216832919156575,0.000136773969971046,5.3935723625657
"ES53_Female_4",293,0.0701808150556925,0.000615764708676177,35.3581056885224,0.0805060542573391,0.000562137342527441,29.4505002716244,0.114652952690994,4.64436110336575e-05,5.94398556223744
"ES22_Male_4",296,0.0642815918269755,0.000189644796442856,21.423175353808,0.0671125196409149,0.000184036840203864,20.2138407540074,0.110208752146766,8.74092222135328e-05,8.48325541199303
"ES13_Female_4",297,0.163272154667036,0.000610171046913308,15.1291202236332,0.162621534507872,0.000555502997813505,14.4932288127968,0.17579446794301,7.62225036570035e-05,4.96633945451162
"ES13_Female_2",299,0.181011395585605,0.000759341896705365,15.2234387632006,0.176157341435086,0.000675964021249375,14.7591396872459,0.164021101202121,2.18766279091192e-05,2.85161221742514
"ES22_Female_4",300,0.0806310707750166,0.000275360715447368,20.5801513090224,0.0852835466632759,0.00026366755842638,19.0398312918775,0.129921397735603,7.10990417173018e-05,6.49009702534707
"ES70_Male_2",303,0.263986554734497,0.00180139252720545,16.0776426025157,0.270107201742808,0.00139945645429282,13.8498009257764,0.20990656225874,8.4946239784697e-05,4.39082434581241
"ES12_Male_3",307,0.0675599608139397,0.000218504366465281,21.8796651421354,0.070165710897274,0.000211138851659993,20.7090009432219,0.1270933497555,6.49216245409775e-05,6.33974606702482
"ES30_Male_1",308,0.124084833950068,0.000588522782958282,19.5507281121142,0.123880677358963,0.00053982517667801,18.755256000457,0.115984351537185,2.25670379389446e-06,1.29520311667406
"ES24_Male_3",313,0.118406690505284,0.00102513716175231,27.0405017533723,0.118110811164021,0.000881383983000169,25.1358123105411,0.120869961340523,1.29068026960789e-06,0.939920133245736
"ES43_Female_2",320,0.255374410255641,0.00188526216875055,17.0023322881747,0.260287932030134,0.00145775853444309,14.6686032916371,0.221765897035195,1.22042060802163e-07,0.157528814518564
"ES12_Female_3",323,0.117476197167616,0.000384468846420853,16.6909362280029,0.115536174408638,0.000362185057082037,16.4720359304175,0.1839736407573,5.04002559450827e-05,3.85887550877561
"ES62_Female_3",327,0.165646460678259,0.00052703929960975,13.8592375686651,0.171946182278775,0.000485949871033497,12.8204478956911,0.211754818738059,7.35492611939844e-05,4.05000775935392
"ES70_Male_3",328,0.156790371908238,0.000569713973484117,15.2233083985137,0.166531631223643,0.000522001108131979,13.7195218713168,0.202054636502523,4.02630718224591e-05,3.14039756788566
"ES53_Female_2",330,0.0934159511236063,0.000445929515631405,22.6053934003971,0.101967436782883,0.000416138067463182,20.0058597865673,0.106474739093698,7.3029020966985e-05,8.02603694823248
"ES52_Female_1",331,0.371171999755833,0.000984778047078117,8.4546176625152,0.355519680979996,0.000849112893939844,8.19632310620318,0.331006117871396,3.58295758992755e-05,1.80835967084517
"ES24_Female_3",332,0.133406956874272,0.000871738221914556,22.131689394052,0.133224906982683,0.000764596377175773,20.7553801525902,0.129492616702305,5.32382663470574e-06,1.78183278464414
"ES30_Female_5",332,0.222852136401685,0.000784159884347038,12.5656659093473,0.220306133740061,0.000697004862246065,11.9837106674611,0.154126218129182,0.000104341407650322,6.62753185242391
